ID,Nome,Tamanho,Valor
51794,Converse,XXL,7.77905164089941
51795,Converse,L,72.3557561926338
51796,Cherokee Inc.,XS,92.1116018654367
51797,Angels Jeanswear,XXL,98.929516725675
51798,Tommy Hilfinger,XS,87.1170338322953
51799,Karen Kane,XL,48.5411631495418
51800,DKNY,XS,58.704831378397
51801,Angels Jeanswear,XXXL,50.1498707733815
51802,Ecko Unlimited,XXL,67.8914509559476
51803,Mohito,XXXL,8.70497545027406
51804,Koalapop,M,49.3609644222823
51805,Lilli Ann,One Size,56.6952042093944
51806,Levis,XS,26.2795934925226
51807,Acorn Stores,XXS,5.39081532200371
51808,SABA,XS,61.5139592259722
51809,Loyandford,XXS,93.8410949045052
51810,Nice Collective,XXL,17.5174906875554
51811,DKNY,XXS,58.282265240458
51812,Levis,One Size,68.3906709604853
51813,Acorn Stores,One Size,29.9735991288785
51814,Marchesa,L,31.8541358266278
51815,Old Navy,M,3.90816526995421
51816,Lee,M,55.8130184234181
51817,Acorn Stores,XL,34.4081337994002
51818,Loyandford,XL,39.4704864744425
51819,Tommy Hilfinger,XXS,54.2916372443045
51820,Nice Collective,L,88.9397692372742
51821,Mohito,XL,28.2043719893342
51822,Lilli Ann,XL,59.467751523232
51823,Karen Kane,XXS,37.7457903329031
51824,Avirex,M,67.8627525665158
51825,EMEL Fashion,XXXL,18.8304635443867
51826,JNCO,M,3.4536749867041
51827,C&A,XXL,94.8636282611935
51828,Mohito,XXS,87.4895457376212
51829,SABA,XXS,55.1866079085444
51830,Tommy Hilfinger,S,57.4585816550341
51831,Nice Collective,XXL,69.2686341103486
51832,Real Gold,XL,71.75965788763
51833,Loyandford,XXXL,74.1931483881516
51834,Merc Clothing,XXS,11.0737918578432
51835,Healthtex,XXL,46.4229339609961
51836,Baby Gap,XXXL,12.6955812665148
51837,Koton,XXL,40.6607524932645
51838,Karen Kane,XS,85.1884244220277
51839,Koton,XXXL,86.9624121463683
51840,Forever Lazy,XXXL,18.0968587031108
51841,Izod,One Size,48.6602077100706
51842,Real Gold,XXXL,68.2803595332803
51843,Converse,XS,55.1751588723507
51844,Ex-Boyfriend,One Size,76.2235881370602
51845,Avirex,L,7.39160464815405
51846,Calvin Klein,XXS,6.88523367973288
51847,JNCO,XL,98.0783938779861
51848,Rip Curl,One Size,49.8692566160435
51849,H&M,S,32.4958056306913
51850,Lilli Ann,XS,42.5124912390078
51851,Rip Curl,One Size,66.218390701906
51852,Columbia Sportswear,XXXL,30.0528244795524
51853,Ecko Unlimited,XL,21.5840239234194
51854,Baby Gap,XXL,85.0409530010265
51855,Guess,XL,82.7107592559004
51856,Karen Kane,XL,10.8478665937892
51857,Converse,XXXL,52.5218900719294
51858,JNCO,M,96.2916322109716
51859,Cherokee Inc.,XS,20.108058612844
51860,Levis,XXL,94.1408367013283
51861,Real Gold,L,13.541287327903
51862,Columbia Sportswear,L,17.8697789338742
51863,Forever 21,M,36.6433056321197
51864,Healthtex,XXXL,80.5811180549586
51865,Andrew Marc,XXL,23.2409381751162
51866,Countess Mara,XXXL,23.6798919940739
51867,Hamilton Shirts,L,2.14796860895491
51868,Forever Lazy,XXXL,65.2979571243273
51869,H&M,XXXL,45.76425727213
51870,Mataano,XS,90.0854644189055
51871,Forever 21,XL,2.54243608822228
51872,Marchesa,M,66.8589028231143
51873,C&A,XL,8.56079754259475
51874,TNT,XXXL,96.4848609969415
51875,Karen Kane,XS,86.0131773636738
51876,Ex-Boyfriend,XXS,28.7526948692988
51877,Healthtex,XXS,98.9334352132554
51878,Real Gold,XXS,10.4833387185276
51879,Marchesa,One Size,71.5100702967076
51880,Six Deuce,XXXL,76.3374885806523
51881,Lilli Ann,One Size,41.971098626019
51882,Baby Gap,XXS,68.9353132764508
51883,Karen Kane,L,6.0399485831335
51884,Baby Gap,L,19.4930274232724
51885,Loyandford,M,90.8528826790177
51886,SABA,XXXL,59.6943592190251
51887,Dollie & Me,XL,64.4729999943976
51888,Converse,XS,71.0257696453602
51889,Baby Gap,XS,75.7447425544936
51890,TNT,M,8.53285044829028
51891,Loyandford,XXS,22.3003761648668
51892,Converse,XXS,79.0040086344834
51893,Ecko Unlimited,M,14.4981952600638
51894,Six Deuce,L,98.5219170276643
51895,EMEL Fashion,XXXL,45.090014360887
51896,Ethika,One Size,93.2472225642983
51897,Lilli Ann,XXS,36.1468817508532
51898,DKNY,S,86.0571223339332
51899,Rip Curl,S,47.2800539863669
51900,Forever 21,M,69.4671376005128
51901,Merc Clothing,XL,52.7595672168581
51902,SABA,M,26.7666341353984
51903,Dollie & Me,M,19.901843346144
51904,Cross Colours,L,9.16451270327182
51905,Acorn Stores,L,6.9645653529859
51906,Baby Gap,XL,85.5071153121568
51907,Mohito,XXS,31.3879834806491
51908,Koalapop,XXXL,1.26430396375447
51909,Tommy Hilfinger,L,30.7926027359406
51910,Baby Gap,One Size,91.0150109189632
51911,Six Deuce,XL,60.9055559811674
51912,Lilli Ann,L,20.2078005979805
51913,Nudie Jeans,M,17.5422661898389
51914,Calvin Klein,XXXL,76.1309786597877
51915,Merc Clothing,XXS,40.2437015563453
51916,Marchesa,XXL,33.8161277015769
51917,Calvin Klein,L,88.8797110476902
51918,Hamilton Shirts,M,47.9281595367604
51919,Brooks Brothers,XXS,19.1017093142037
51920,Brooks Brothers,L,25.3781559552896
51921,Ex-Boyfriend,XXS,10.1243866901493
51922,EMEL Fashion,XS,3.27389279346629
51923,Koton,One Size,1.67544521655675
51924,Six Deuce,XXXL,10.9042952036971
51925,Real Gold,XXL,67.3347259635733
51926,Izod,M,52.992231132459
51927,JNCO,M,49.1892247415098
51928,EMEL Fashion,XXXL,9.8339579393314
51929,Six Deuce,XXS,35.8176667917602
51930,Six Deuce,One Size,26.7628190683959
51931,Ex-Boyfriend,XL,66.5077129944729
51932,Nudie Jeans,XXL,15.3748257348197
51933,Ecko Unlimited,M,83.2480131319016
51934,Real Gold,L,29.5738654558425
51935,Cherokee Inc.,XXS,29.3140244918475
51936,Nice Collective,XXL,72.5393327169769
51937,Izod,One Size,90.7515129734536
51938,SABA,M,14.0576727185667
51939,Dollie & Me,L,44.4688742726431
51940,H&M,XXS,69.0386069868871
51941,Izod,One Size,24.2567047338265
51942,JNCO,XXL,55.8496867091626
51943,C&A,XXL,25.6656952517413
51944,Marchesa,L,78.050965263532
51945,Ex-Boyfriend,One Size,42.1247994020231
51946,Ex-Boyfriend,S,6.66786547455372
51947,DKNY,XXL,71.3651566567668
51948,Old Navy,XXL,91.5514401972999
51949,Angels Jeanswear,M,23.8588021816028
51950,Forever Lazy,XS,70.2459982839627
51951,TNT,XXS,2.54043620291186
51952,Andrew Marc,XS,14.5822603914804
51953,Guess,S,57.5152342629224
51954,Forever Lazy,XL,15.692285830943
51955,Bujo,XL,11.0512590906821
51956,Guess,One Size,37.9107991475197
51957,Lee,XXXL,26.6708561320188
51958,C&A,L,45.4153864362349
51959,Koalapop,One Size,51.8273792917968
51960,Levis,XS,63.6865439092212
51961,H&M,One Size,24.0809172434178
51962,Lilli Ann,S,94.8346998155279
51963,Izod,XS,78.0254691550627
51964,Loyandford,XL,13.4242652237528
51965,Baby Gap,XXS,68.3395111520493
51966,Koton,XS,84.1970583359697
51967,Ecko Unlimited,One Size,10.4209320561126
51968,Bujo,M,31.5499702005414
51969,Columbia Sportswear,S,41.9894224232945
51970,Ecko Unlimited,M,66.4393755418432
51971,Avirex,S,57.1930884226193
51972,Guess,S,5.76722564258018
51973,Brooks Brothers,XXS,15.2748316653421
51974,JNCO,M,47.1741237170874
51975,Real Gold,XXS,14.0767270033605
51976,SABA,XS,76.7750306170317
51977,Calvin Klein,M,9.95446642486121
51978,Lilli Ann,One Size,47.3875676032098
51979,Koalapop,M,59.7861144257645
51980,Ex-Boyfriend,XL,7.51393774501697
51981,Guess,M,36.9764073151054
51982,Countess Mara,XXS,72.6453449500936
51983,Columbia Sportswear,M,70.9086458026006
51984,DKNY,XL,12.2077718308232
51985,H&M,XXL,96.8871145401556
51986,Mohito,XXS,52.9203043137306
51987,TNT,XXXL,83.5765977439362
51988,Baby Gap,XXXL,28.6128625802756
51989,Nice Collective,XL,94.996120598631
51990,Countess Mara,XXL,59.1837453512399
51991,Dollie & Me,S,2.0116876564043
51992,Koalapop,XL,23.8463839538611
51993,Guess,S,14.0969301327583
51994,Baby Gap,One Size,17.0297174682048
51995,Mossimo,XS,36.4233077827018
51996,Rip Curl,One Size,94.2480581329428
51997,Ecko Unlimited,XXS,92.5284240704628
51998,Healthtex,One Size,5.85544539608781
51999,Koton,XXL,36.9002673914192
52000,Bujo,XS,49.0479717762433
52001,Dollie & Me,L,44.3044324718902
52002,EMEL Fashion,One Size,91.8011821926577
52003,Ethika,L,19.718898177016
52004,Koalapop,One Size,97.3727413254663
52005,Mataano,XXXL,6.32094532871663
52006,Healthtex,XXXL,21.007949590221
52007,Mohito,M,88.9025657381409
52008,Mossimo,M,94.2955832883229
52009,Ecko Unlimited,M,89.2090000739363
52010,Karen Kane,XL,68.7735938708175
52011,Countess Mara,One Size,8.70885964562598
52012,Columbia Sportswear,M,42.0297816260857
52013,Mossimo,L,41.3075225769112
52014,Ethika,One Size,41.8200192748662
52015,Six Deuce,S,94.2765696832335
52016,Nudie Jeans,XXS,98.1803560960946
52017,Nice Collective,L,76.1163683049923
52018,Real Gold,XXXL,66.8451824676456
52019,Bujo,M,14.5049318585102
52020,Healthtex,XS,8.02591586905807
52021,Lee,XXL,10.8174850823439
52022,Cross Colours,XL,83.768742878348
52023,Marchesa,XXS,43.2633578066078
52024,Baby Gap,S,48.159358227234
52025,Guess,L,73.0343720675606
52026,EMEL Fashion,M,75.0297232116711
52027,SABA,XL,23.1707326258396
52028,Andrew Marc,L,19.2772976729447
52029,Loyandford,L,42.4226586555236
52030,Columbia Sportswear,One Size,32.3248441514209
52031,Brooks Brothers,XXS,22.1934139654941
52032,Mohito,S,16.6599278634693
52033,Merc Clothing,L,36.7343161221288
52034,Six Deuce,XXS,47.5490976751545
52035,Acorn Stores,XXS,49.2988006427413
52036,Angels Jeanswear,XXXL,72.993201734495
52037,Ex-Boyfriend,One Size,89.7605486236329
52038,Converse,XXS,24.9661458711914
52039,Cherokee Inc.,S,97.5487195507384
52040,Izod,XL,68.9149152612849
52041,Angels Jeanswear,XL,37.0526737151913
52042,EMEL Fashion,XS,51.3179602298504
52043,Ethika,XXL,31.853045977118
52044,Hamilton Shirts,XXS,90.3816588262011
52045,Real Gold,One Size,30.1934807557582
52046,Forever 21,S,66.7328478580959
52047,Avirex,S,16.3531110972879
52048,Bujo,L,45.5446122845377
52049,Levis,XL,88.8429132042653
52050,Nudie Jeans,XXXL,45.4315068313999
52051,H&M,XL,30.1236064453254
52052,Avirex,S,29.5594185039212
52053,Forever 21,XL,28.8714437865985
52054,Lilli Ann,XS,41.0147188990445
52055,Marchesa,XL,31.1430510022412
52056,Max Studio,One Size,26.5294652187868
52057,Angels Jeanswear,XXXL,46.097714579244
52058,Guess,XXS,9.58991586677261
52059,Six Deuce,XXL,55.9208584911753
52060,Izod,XS,97.3598811623454
52061,Acorn Stores,XL,84.463046346541
52062,H&M,XL,29.8933367300282
52063,Countess Mara,XXL,92.6556898456326
52064,Loyandford,M,13.4811874253122
52065,SABA,XXXL,70.9787698523043
52066,Marchesa,One Size,43.4353815850035
52067,Forever 21,XXXL,10.3848233047802
52068,Columbia Sportswear,XS,91.3659263385301
52069,H&M,L,4.70279115145225
52070,Max Studio,XXL,87.8298648213175
52071,Mataano,XL,91.2540426995857
52072,Guess,S,22.4635175003035
52073,Avirex,XXS,59.3131988599492
52074,JNCO,XXS,44.9208622709479
52075,Countess Mara,S,93.9581956844582
52076,Mataano,L,94.6815807897046
52077,Ecko Unlimited,XL,98.4247643651556
52078,Real Gold,S,17.5359507540874
52079,Ex-Boyfriend,XXL,49.3403670230603
52080,Real Gold,One Size,30.0862685959257
52081,Old Navy,XL,63.8650639419747
52082,Ex-Boyfriend,XL,53.6522686135267
52083,Forever 21,XXS,53.8927032495349
52084,Lee,L,34.5823492955334
52085,TNT,M,30.5614375660948
52086,Koalapop,XXL,19.3135504388779
52087,Ex-Boyfriend,XXS,42.9537879382045
52088,Forever 21,XXS,65.9900086065708
52089,Acorn Stores,XXL,48.8473065271263
52090,Lilli Ann,XXS,77.3368575476747
52091,Andrew Marc,S,91.1650076881819
52092,Ex-Boyfriend,M,68.9691632506294
52093,Dollie & Me,L,71.0175906424492
52094,Cross Colours,XXXL,65.6787036516139
52095,Ethika,M,95.8403364582175
52096,Rip Curl,XL,14.4005463819022
52097,Ethika,XS,77.9826221899049
52098,Koalapop,XS,32.5286395156424
52099,Old Navy,L,52.0846668184198
52100,Cross Colours,XXS,42.6187559685757
52101,Loyandford,XS,42.5976437351655
52102,Levis,XL,12.3685335509333
52103,Koton,XXL,40.9296287917204
52104,Guess,L,15.4569189052363
52105,Koton,XS,70.3463167391467
52106,Mataano,XXXL,53.0352427140042
52107,Forever Lazy,One Size,55.9037639409787
52108,Koton,XL,80.4265268908006
52109,Marchesa,S,47.7420542760482
52110,DKNY,XS,2.81320241364334
52111,Koalapop,S,77.6293254190261
52112,Acorn Stores,S,40.5161135827732
52113,JNCO,XXS,87.3515841468943
52114,Max Studio,XXS,12.6560312587097
52115,Marchesa,S,1.19062815941434
52116,Izod,One Size,15.6350369861513
52117,Tommy Hilfinger,L,3.77788964974596
52118,Old Navy,S,30.6595535663234
52119,Forever 21,L,91.0860039629443
52120,Columbia Sportswear,L,92.1950798147335
52121,Merc Clothing,XXS,8.14968119289246
52122,Baby Gap,XS,12.8332464209913
52123,Calvin Klein,XXL,81.7739534865944
52124,Dollie & Me,XXL,72.2134270594518
52125,Real Gold,One Size,62.1286848062317
52126,Loyandford,XL,5.42155781035384
52127,Six Deuce,One Size,84.4123009324131
52128,DKNY,XXS,71.01649304387
52129,Ethika,XXL,40.0423904084798
52130,Guess,XXS,93.5460029898891
52131,Lee,One Size,54.6496752843492
52132,Cherokee Inc.,XS,13.6751956407331
52133,Countess Mara,XXXL,81.7908691483507
52134,Real Gold,XXL,81.162832291407
52135,Converse,XL,38.4690647197278
52136,TNT,XXXL,67.1935144426271
52137,Izod,XXL,32.7222245106111
52138,Koalapop,XXXL,8.26101252635057
52139,Rip Curl,XXS,27.1840102314875
52140,Bujo,S,83.2464262043342
52141,Izod,One Size,24.4513736602158
52142,Koton,L,73.6436598038504
52143,Converse,M,5.47601418731549
52144,Healthtex,XS,93.1525984151068
52145,Forever 21,S,55.7723011121956
52146,Rip Curl,S,25.480865267795
52147,Healthtex,XL,59.1922834074089
52148,Dollie & Me,XL,9.59645562134518
52149,Mossimo,One Size,37.4321301860884
52150,Ethika,M,97.1629127339287
52151,Bujo,XXXL,72.1858086773128
52152,Healthtex,XL,63.7210501184319
52153,DKNY,One Size,66.7181058389685
52154,Lee,XXS,5.69582175961501
52155,Columbia Sportswear,XXXL,81.6470839766073
52156,SABA,XS,11.3520985182152
52157,DKNY,XS,65.4887077014375
52158,Acorn Stores,XS,68.2859633687353
52159,Loyandford,S,70.519739760328
52160,Hamilton Shirts,XXS,83.0230790656167
52161,Columbia Sportswear,XXL,5.41339938687785
52162,Nice Collective,S,74.7456418800846
52163,Izod,XXXL,50.6966632882583
52164,Angels Jeanswear,S,81.514645925497
52165,Cherokee Inc.,S,4.18687673806533
52166,Ecko Unlimited,One Size,61.6343781909134
52167,Koalapop,S,34.4523687648831
52168,Loyandford,XS,3.85958664718065
52169,Columbia Sportswear,XXL,71.465590182443
52170,Mataano,XXXL,38.7819962290963
52171,Baby Gap,L,40.4281971158591
52172,Converse,L,87.0369873061017
52173,Cherokee Inc.,One Size,94.2908423288217
52174,Andrew Marc,XL,8.77294305608279
52175,Lilli Ann,S,97.5795919660384
52176,Andrew Marc,M,38.5597960923611
52177,H&M,XL,77.597895724046
52178,TNT,S,2.87351462984156
52179,Converse,M,48.0283529581634
52180,Avirex,One Size,63.4307524545261
52181,Forever 21,M,87.1693618051565
52182,Cherokee Inc.,XXXL,82.2661377160187
52183,C&A,L,21.0839856099728
52184,Karen Kane,XXL,75.3983927189365
52185,Dollie & Me,XXL,77.3508468625838
52186,Calvin Klein,M,42.2081545950883
52187,Countess Mara,XXS,30.7778475507059
52188,Countess Mara,XXS,3.06724114672618
52189,Merc Clothing,XS,8.71729957112917
52190,Angels Jeanswear,One Size,97.915363820696
52191,Mossimo,XS,86.6623569469258
52192,DKNY,L,16.187051001092
52193,Mataano,XXS,49.9060341449948
52194,Angels Jeanswear,M,21.2128691390217
52195,Ex-Boyfriend,XXXL,98.5010970358276
52196,Koalapop,XXS,10.6701214339911
52197,Columbia Sportswear,One Size,30.154903877133
52198,C&A,XXS,97.3175243517931
52199,Lee,XXL,53.7113439560455
52200,Angels Jeanswear,XXXL,6.24731043923987
52201,Marchesa,XXS,28.0777749885236
52202,EMEL Fashion,One Size,65.4968777217422
52203,Mohito,XXL,82.7376995695465
52204,Calvin Klein,XS,47.7674824696814
52205,Angels Jeanswear,One Size,73.0068371817501
52206,Healthtex,XXS,46.4554355970842
52207,Acorn Stores,One Size,5.54814696756571
52208,Avirex,XS,79.1219274523304
52209,TNT,XXXL,58.3269624804738
52210,Six Deuce,XXS,12.8075839499047
52211,Mataano,XXL,80.861573208059
52212,Koton,M,10.3782027738067
52213,Levis,XXXL,30.20627038237
52214,Andrew Marc,XXS,61.9047365407016
52215,H&M,XXL,96.3753541313928
52216,Bujo,XXS,73.8469397648456
52217,Bujo,XXXL,12.4788299279655
52218,Ex-Boyfriend,One Size,98.3892696822944
52219,Izod,L,52.8216120665062
52220,Rip Curl,XL,25.860550406324
52221,Izod,XXXL,17.988108129235
52222,Rip Curl,XL,10.566183601304
52223,Guess,XXXL,67.9417680673961
52224,Brooks Brothers,XXXL,73.3775557099737
52225,Bujo,L,79.4942959023147
52226,Guess,XL,48.2336157929309
52227,Six Deuce,L,12.0966932732131
52228,Dollie & Me,XXL,70.0529156015501
52229,Cherokee Inc.,XXS,29.4041149878894
52230,Ecko Unlimited,XXXL,64.4705347407006
52231,TNT,XS,35.2099771533208
52232,Old Navy,XXS,34.3505938990743
52233,Rip Curl,One Size,75.2364346949553
52234,Mossimo,XXXL,72.468604967682
52235,Rip Curl,L,22.2861410064093
52236,Old Navy,L,4.32646645946729
52237,Nice Collective,XL,36.9384390050259
52238,Ethika,M,43.3052085117927
52239,Max Studio,M,87.5731244616085
52240,Real Gold,M,75.7090175215663
52241,Cherokee Inc.,XXXL,89.3877703204694
52242,Andrew Marc,XS,25.8227695146682
52243,Loyandford,XXL,22.0149223818513
52244,Dollie & Me,S,98.6153923583289
52245,Forever 21,XXS,23.851771893842
52246,Baby Gap,S,89.862048349279
52247,Karen Kane,XS,91.4755572678873
52248,Cross Colours,One Size,21.9084408157079
52249,Countess Mara,XS,70.7136212762974
52250,Izod,XL,29.5080804980863
52251,Loyandford,XS,56.6270849158182
52252,Acorn Stores,S,76.9501571482747
52253,SABA,M,6.23352549235966
52254,Brooks Brothers,L,2.17059283059584
52255,Cross Colours,XXS,67.5831710675653
52256,EMEL Fashion,XXXL,93.2156386851406
52257,TNT,M,83.0207121805384
52258,H&M,M,51.8709500952954
52259,C&A,XXXL,48.1516533271184
52260,JNCO,M,74.2928433126271
52261,Baby Gap,L,14.6123434312699
52262,Acorn Stores,L,85.2643119819762
52263,Mataano,XS,84.0551360701468
52264,Nice Collective,XXXL,95.5958798693474
52265,Forever Lazy,S,2.79802847644222
52266,Cherokee Inc.,XXXL,30.056082898777
52267,Avirex,One Size,49.3180204617409
52268,Koalapop,XXL,33.5894596500273
52269,Nudie Jeans,S,89.5731710510204
52270,Healthtex,S,11.641518785917
52271,Ethika,XL,52.1051223953744
52272,Koalapop,XS,89.0340977134342
52273,Six Deuce,XXL,55.4936665708635
52274,Real Gold,L,71.9331848588461
52275,Hamilton Shirts,XXS,86.9221824300113
52276,Old Navy,XS,83.6325751825387
52277,Koton,M,76.5858665628293
52278,Mossimo,S,95.2599845129345
52279,Calvin Klein,S,35.9947182526787
52280,Calvin Klein,One Size,62.2809502600138
52281,Nudie Jeans,XS,55.5427306883702
52282,Max Studio,XXL,33.3361160132737
52283,Hamilton Shirts,L,89.5492310512575
52284,Old Navy,One Size,16.8983121504534
52285,Avirex,L,88.1678840197473
52286,Baby Gap,M,23.3738401147415
52287,Columbia Sportswear,M,26.8917663152757
52288,TNT,XXXL,70.4754580620096
52289,Ethika,XL,63.0195273575464
52290,Converse,M,32.3754641406124
52291,Columbia Sportswear,S,91.8394397263599
52292,Mataano,S,78.0492990291907
52293,Koton,XS,25.335856827598
52294,Max Studio,XS,58.9682138934583
52295,Calvin Klein,One Size,61.0100298076915
52296,Forever Lazy,S,72.9415215933423
52297,Real Gold,S,9.88016023946934
52298,EMEL Fashion,One Size,89.4472559613396
52299,Cherokee Inc.,XS,23.2690516278469
52300,Levis,S,87.5106316201904
52301,Forever 21,One Size,67.1485382826759
52302,Old Navy,S,17.9975340622466
52303,Tommy Hilfinger,XXXL,78.8108681472069
52304,Hamilton Shirts,M,78.4977965208226
52305,Baby Gap,L,57.0611900226498
52306,SABA,L,50.0659667738089
52307,EMEL Fashion,XXL,76.7869292771383
52308,Calvin Klein,M,57.8428292324966
52309,Nudie Jeans,XXS,50.3723421755118
52310,Avirex,XL,47.8895701048381
52311,Lilli Ann,XXS,86.8774701891828
52312,Mohito,XXS,76.2504865528319
52313,C&A,XXXL,57.4158087779841
52314,Mossimo,XXL,19.5910854943055
52315,Karen Kane,XL,59.6657515362211
52316,TNT,S,76.690529633635
52317,Izod,L,51.5654214176188
52318,Mossimo,S,74.1094364319506
52319,Forever 21,XXXL,80.2261397690634
52320,Andrew Marc,XL,70.4526760543011
52321,Andrew Marc,XS,7.48837354615721
52322,C&A,One Size,4.46958198606483
52323,Marchesa,L,66.134800578996
52324,Converse,XXL,29.869733216646
52325,SABA,One Size,77.4096280943647
52326,Cherokee Inc.,One Size,44.2986511547578
52327,Converse,XS,89.119622190073
52328,Tommy Hilfinger,L,55.0831969390079
52329,Marchesa,One Size,63.0807008464265
52330,Max Studio,M,94.9394228188039
52331,Marchesa,XXS,64.8944667009145
52332,Avirex,XL,13.7040273005627
52333,Angels Jeanswear,L,89.8513511944801
52334,Lee,M,86.8259056223677
52335,Bujo,XXXL,49.2750783298514
52336,Lilli Ann,L,45.9549496834888
52337,Loyandford,XL,23.8364468439652
52338,Countess Mara,One Size,54.038045373763
52339,Calvin Klein,XXL,49.5328135111056
52340,Cherokee Inc.,XS,54.38033232064
52341,SABA,One Size,71.081617180296
52342,Brooks Brothers,XXXL,24.6043261762729
52343,Real Gold,XXL,1.55270108746025
52344,Merc Clothing,XXXL,68.9978847028678
52345,Forever Lazy,XXXL,53.1750191273983
52346,Levis,M,53.1920744470284
52347,Levis,XXL,61.0024551320832
52348,Mossimo,S,26.5317585237938
52349,Calvin Klein,One Size,92.0472818464261
52350,Rip Curl,S,88.6578605857947
52351,Mohito,XL,56.3649052755744
52352,Koton,L,25.5587619326817
52353,DKNY,XS,92.8693298887784
52354,Tommy Hilfinger,S,98.0515235336737
52355,Hamilton Shirts,XS,69.1937897453056
52356,Izod,M,79.9338791016181
52357,EMEL Fashion,XS,33.6699039399018
52358,Avirex,XL,79.2260413468937
52359,Merc Clothing,XXL,82.7576184630197
52360,C&A,One Size,97.3890081762285
52361,TNT,XXS,84.3036016120126
52362,Angels Jeanswear,S,51.8591659738958
52363,Acorn Stores,XXL,37.667788519835
52364,Hamilton Shirts,XXXL,57.1050418648427
52365,JNCO,XL,81.7358170658051
52366,Hamilton Shirts,XL,81.5103153062567
52367,Baby Gap,XXXL,8.13698972628312
52368,Dollie & Me,M,32.5036045045143
52369,EMEL Fashion,M,57.0281262518969
52370,Levis,XS,52.1458391408184
52371,Ecko Unlimited,XS,55.8568165376116
52372,Real Gold,One Size,55.0951568005118
52373,Max Studio,XXXL,92.0985937482205
52374,Mohito,M,71.0334338331751
52375,Calvin Klein,S,60.6918875233698
52376,SABA,S,32.8779550133636
52377,EMEL Fashion,XXL,13.3684285298774
52378,Guess,XS,71.3268143950621
52379,Izod,XXXL,77.2022416871983
52380,Andrew Marc,L,25.5615918755352
52381,DKNY,L,82.8062032427668
52382,Max Studio,M,16.2912000097759
52383,Forever Lazy,XS,78.0467251767622
52384,Ex-Boyfriend,XXL,81.5697856180229
52385,DKNY,XXXL,30.3925991665537
52386,Tommy Hilfinger,One Size,96.7605149288478
52387,Tommy Hilfinger,XL,1.66675459112355
52388,Old Navy,XS,1.27841300530285
52389,Izod,XXS,53.3451099229721
52390,EMEL Fashion,XS,56.3322925899794
52391,Karen Kane,XXL,77.5767544287149
52392,Avirex,XXXL,43.2586641373386
52393,Lee,One Size,6.35672117786329
52394,Hamilton Shirts,XXL,55.9764970070573
52395,Tommy Hilfinger,XXS,79.6998856466729
52396,Calvin Klein,XS,81.0709018758828
52397,EMEL Fashion,XS,94.8453149594578
52398,Max Studio,XS,3.62340181256803
52399,Acorn Stores,L,67.1733135772745
52400,Angels Jeanswear,S,1.33798671529535
52401,Countess Mara,XXXL,80.2513876935706
52402,Ethika,XL,61.2427877356497
52403,Mataano,XL,34.47670322446
52404,C&A,XXL,11.2205338697976
52405,Tommy Hilfinger,XXXL,4.24536505120125
52406,Karen Kane,XL,94.3766117577332
52407,Rip Curl,S,25.6974872139736
52408,Countess Mara,S,57.6087777109858
52409,Bujo,XS,52.482589292099
52410,Baby Gap,XL,61.8955417549682
52411,Ex-Boyfriend,XXXL,35.7508944923761
52412,Guess,XS,89.2310407847311
52413,Lee,XS,17.6918892919514
52414,Loyandford,XXXL,61.5793989261516
52415,Merc Clothing,S,6.02064180980466
52416,Levis,L,7.1126612546447
52417,Converse,XXXL,41.2636012566572
52418,Mohito,XL,53.4359782498497
52419,Izod,One Size,35.0111174625396
52420,Calvin Klein,One Size,24.6495661137856
52421,Dollie & Me,XXS,83.7142317885134
52422,Koton,XXL,25.3072471079916
52423,Lee,L,68.2446997325144
52424,Forever 21,XL,50.9771560686534
52425,Healthtex,M,76.4062004421866
52426,Guess,XL,88.2341606245535
52427,Marchesa,XXXL,59.2225014177256
52428,Angels Jeanswear,XL,34.589229176561
52429,Rip Curl,S,48.3687450445112
52430,Bujo,S,88.0987762031605
52431,Mataano,XXS,42.3918953195177
52432,Columbia Sportswear,M,91.5027028333874
52433,Healthtex,S,37.997563489246
52434,Koalapop,XXL,51.8978502349452
52435,Guess,XL,78.4889063725662
52436,Nudie Jeans,XXS,89.2337035710149
52437,TNT,XXS,5.10807823860463
52438,Acorn Stores,One Size,89.2835039413923
52439,Mohito,XXXL,91.0321018849649
52440,Koton,XS,30.6232513946589
52441,Mossimo,XXS,58.035879647376
52442,Calvin Klein,S,16.3639307335782
52443,Ex-Boyfriend,XL,23.4741961064163
52444,EMEL Fashion,S,80.459460159512
52445,Koton,One Size,77.8294992823291
52446,Lilli Ann,XXL,39.5010367131331
52447,Old Navy,XXS,65.760749282204
52448,Marchesa,XS,67.6369497518227
52449,Max Studio,One Size,67.1937036962219
52450,Koalapop,XXL,98.2647556659136
52451,Ecko Unlimited,XXXL,22.5204338498974
52452,Marchesa,S,71.9365044361616
52453,Lee,XS,82.0252864654294
52454,Karen Kane,XS,37.9959909412991
52455,Baby Gap,XXS,55.146292959408
52456,Baby Gap,S,45.4100799003663
52457,Marchesa,XL,17.3876636383998
52458,C&A,XL,3.34231801859211
52459,Rip Curl,XS,87.5633959647098
52460,Forever Lazy,XXL,59.0509723648666
52461,Loyandford,XXXL,89.448228890285
52462,H&M,XL,91.8306141038568
52463,Merc Clothing,XXXL,49.3521004218385
52464,Max Studio,XXL,57.5483949471025
52465,Calvin Klein,XXL,61.3025657610514
