ID,Nome,Tamanho,Valor
5444,Calvin Klein,XXS,25.8594009009466
5445,Dollie & Me,S,3.26090745826294
5446,Nice Collective,XL,29.1336310278315
5447,DKNY,XL,53.2714242438187
5448,Koton,XXXL,74.7258549131108
5449,Ecko Unlimited,L,17.5328208727449
5450,TNT,M,8.62413243279985
5451,Cross Colours,L,44.3978461434123
5452,Mohito,XXL,43.1865371354793
5453,Lilli Ann,XS,80.6131280859062
5454,Koalapop,L,89.916158738507
5455,Marchesa,XXL,96.883108805345
5456,Ethika,XL,71.2622219469688
5457,Old Navy,M,2.22708959748367
5458,Marchesa,XXXL,24.2390704798694
5459,Nudie Jeans,S,40.9917776989712
5460,Rip Curl,L,77.3136505816661
5461,Koton,S,2.69269812092776
5462,Columbia Sportswear,One Size,29.0015970580287
5463,Izod,M,61.7612271941086
5464,Max Studio,One Size,18.2959550550654
5465,Lilli Ann,One Size,92.1085138046688
5466,JNCO,One Size,27.5405989096223
5467,Real Gold,XL,31.0376971159306
5468,EMEL Fashion,L,72.0246142316724
5469,Bujo,XL,67.0997306909877
5470,EMEL Fashion,XXS,32.3368585730609
5471,Ecko Unlimited,XXS,13.6671098538987
5472,Izod,XS,92.1026658430242
5473,Calvin Klein,XXS,73.0052346396284
5474,Nice Collective,XXXL,48.0041812802684
5475,Bujo,XS,42.3711900903709
5476,Mossimo,M,44.1830795077528
5477,Dollie & Me,XL,68.6457523320083
5478,Forever 21,XXS,74.2252906957759
5479,Cross Colours,XL,16.8142785838872
5480,Bujo,XL,44.7890479838425
5481,Healthtex,One Size,81.4540106171994
5482,Countess Mara,XXXL,7.39483333537114
5483,Countess Mara,XXXL,3.07345250671425
5484,TNT,L,52.7026572640532
5485,Cherokee Inc.,L,15.5036613850406
5486,Merc Clothing,M,58.1423456674173
5487,Mohito,XS,15.3689796735388
5488,Forever 21,XXXL,92.471112430315
5489,Andrew Marc,XL,72.6031349592857
5490,Koalapop,L,2.79880755385328
5491,Dollie & Me,M,46.8450176044577
5492,Brooks Brothers,XXXL,61.909766943152
5493,Bujo,XS,24.1217917143934
5494,Ethika,L,98.3531369899181
5495,Healthtex,XXXL,10.6564245920891
5496,Cherokee Inc.,XXXL,86.5073102072381
5497,C&A,XS,5.97349751786026
5498,Koton,L,27.5817850896073
5499,Columbia Sportswear,S,96.4956449905856
5500,Mossimo,XXXL,9.68339334180737
5501,Ex-Boyfriend,M,30.0671932213321
5502,Koalapop,XXL,2.09173714373807
5503,Healthtex,S,96.7600270932354
5504,Ex-Boyfriend,S,22.835464720072
5505,Koalapop,L,11.5003246755806
5506,Healthtex,XL,68.1540159267159
5507,Rip Curl,XL,19.1104781879627
5508,Nice Collective,XS,53.8883186424562
5509,Forever Lazy,S,75.3435639759263
5510,Levis,XXL,8.92688760530524
5511,EMEL Fashion,L,34.8379832333131
5512,Ecko Unlimited,XS,68.5823300548747
5513,Guess,One Size,8.85640298242513
5514,Healthtex,XL,6.24856196774568
5515,EMEL Fashion,One Size,87.7660958081326
5516,Healthtex,L,13.1329628313579
5517,Lee,XXS,18.4788887661318
5518,Forever Lazy,XXL,43.6136230312351
5519,Ex-Boyfriend,One Size,95.681957930644
5520,Max Studio,XXL,21.6755932675095
5521,Nice Collective,XL,97.8279031360652
5522,Koalapop,XXXL,25.9978513671075
5523,Loyandford,XS,79.2535924316633
5524,Columbia Sportswear,M,30.6374297917995
5525,JNCO,One Size,98.855938416373
5526,SABA,One Size,97.2492406471862
5527,Baby Gap,XS,96.4545789214105
5528,Healthtex,S,93.6889963437286
5529,Columbia Sportswear,One Size,78.025249940355
5530,Marchesa,M,70.1641378883105
5531,JNCO,One Size,12.0810075570275
5532,Bujo,One Size,68.5669180297139
5533,Cross Colours,M,85.1015812964652
5534,Lee,S,34.7615224159143
5535,TNT,XXXL,13.9665208626383
5536,Karen Kane,XXL,37.9926159675199
5537,Cherokee Inc.,One Size,32.7172198918263
5538,Forever 21,M,71.5268454838204
5539,Forever 21,XXL,3.15792694974594
5540,Izod,L,17.5149714413634
5541,Six Deuce,S,57.3054283607311
5542,Forever 21,XXL,82.5764741569648
5543,Cross Colours,XXS,41.1841169969105
5544,Countess Mara,XXXL,46.0321306269766
5545,Mossimo,One Size,50.9645611042923
5546,Cross Colours,L,5.60563700907195
5547,TNT,M,59.0297068040956
5548,SABA,One Size,66.705924641204
5549,Cherokee Inc.,XL,20.2952653115128
5550,Calvin Klein,XXS,48.7323764826788
5551,Nudie Jeans,XXXL,84.4870830404046
5552,Cross Colours,XS,36.7610648864699
5553,Loyandford,L,35.9695040294758
5554,Levis,One Size,64.7999993817881
5555,Loyandford,L,69.1813494508068
5556,Calvin Klein,XXL,24.6828226836784
5557,Loyandford,XXXL,61.5564750505409
5558,EMEL Fashion,One Size,80.742048554468
5559,H&M,XXXL,67.1181048909752
5560,Guess,XL,73.0695988550175
5561,Nice Collective,XXL,65.3399445937667
5562,JNCO,XXXL,31.353641464074
5563,Nice Collective,S,92.2560270346031
5564,Loyandford,M,49.4828543208925
5565,Forever 21,One Size,12.156729569266
5566,Marchesa,XXL,22.2050442733825
5567,Rip Curl,XL,32.621471495657
5568,Dollie & Me,XS,67.8013745284646
5569,Calvin Klein,XL,21.3978456921865
5570,Guess,L,84.666398235907
5571,Levis,M,59.1496582525548
5572,Calvin Klein,XS,38.3442783138455
5573,Nudie Jeans,One Size,61.9524618815409
5574,Koalapop,XL,16.1725546550809
5575,Healthtex,XS,16.2225542167307
5576,Loyandford,XXXL,82.4277529955971
5577,Karen Kane,One Size,3.73121863730774
5578,Izod,XXS,34.595454364361
5579,Max Studio,XS,75.6436836280132
5580,Koton,XXS,96.6338329686009
5581,Calvin Klein,L,34.3269980677064
5582,Marchesa,XXXL,36.6395653824506
5583,Old Navy,XXS,76.6849923625984
5584,Avirex,XL,29.712117884174
5585,Ethika,One Size,43.098742658784
5586,Dollie & Me,XL,25.1861281242157
5587,Lee,XXS,63.9818783104335
5588,JNCO,XS,95.5566388739071
5589,Mataano,XS,98.3907134748952
5590,Mohito,XS,51.9886244148894
5591,Six Deuce,S,26.0558524239137
5592,SABA,XL,83.688989036106
5593,Countess Mara,XXS,20.0383463818758
5594,Healthtex,XXL,12.582571151472
5595,C&A,One Size,47.8935160124179
5596,Izod,S,80.9607587326135
5597,Bujo,One Size,21.2283346844969
5598,Healthtex,L,36.9406929551348
5599,H&M,XS,33.1304236841995
5600,Levis,One Size,85.1980842725365
5601,Countess Mara,L,81.7814830046992
5602,Max Studio,L,91.605640499669
5603,Angels Jeanswear,S,65.194449214821
5604,Andrew Marc,XL,88.3871255826145
5605,Cherokee Inc.,M,97.104613209192
5606,Ethika,XL,6.2586387327214
5607,Baby Gap,M,38.1872188244887
5608,EMEL Fashion,L,19.5315409668402
5609,Nudie Jeans,M,71.1455757111057
5610,Cherokee Inc.,XXS,64.1400705986377
5611,Nudie Jeans,XL,81.2265294823919
5612,Lilli Ann,One Size,90.0370407286273
5613,EMEL Fashion,L,55.0950078424509
5614,Koton,XXXL,73.5591238339241
5615,Ex-Boyfriend,XL,10.0492521855278
5616,EMEL Fashion,XXXL,6.42589470531135
5617,Koton,One Size,89.7568253757231
5618,Marchesa,XXXL,81.548613630025
5619,H&M,XXL,80.8554232110528
5620,Merc Clothing,XXL,2.511028337996
5621,Mohito,S,63.6024464930419
5622,Koalapop,XXS,32.5295465432711
5623,Dollie & Me,One Size,25.000425277278
5624,Columbia Sportswear,XL,59.5571034306461
5625,Dollie & Me,S,1.11077384609299
5626,Real Gold,One Size,14.7973229791025
5627,Acorn Stores,XXS,44.3626634335903
5628,Ecko Unlimited,XXL,75.0669935504286
5629,EMEL Fashion,XL,69.1997345724142
5630,Izod,XS,98.121526563131
5631,Mossimo,S,23.743601929277
5632,Mataano,XXL,61.0459951227745
5633,Lilli Ann,M,32.4034813527965
5634,Mossimo,L,25.1964782863839
5635,Koton,XXL,48.4278824871536
5636,H&M,L,57.6398668999969
5637,Levis,One Size,45.3412408248248
5638,Marchesa,S,45.0801977673919
5639,Levis,XXL,30.8888009022404
5640,Columbia Sportswear,S,30.2924521501607
5641,Levis,S,11.6946633242511
5642,Cherokee Inc.,S,25.6373301048937
5643,Mohito,XS,97.2568338230517
5644,Nice Collective,XL,47.8498058760771
5645,Merc Clothing,XL,35.3137791889318
5646,Loyandford,M,15.8579984455639
5647,Merc Clothing,M,1.93091639034958
5648,TNT,S,27.8182634919967
5649,EMEL Fashion,One Size,5.24527784168966
5650,Lee,XXL,7.03808867700309
5651,Columbia Sportswear,XXL,98.3998811875469
5652,Angels Jeanswear,One Size,11.8319072075337
5653,Angels Jeanswear,XS,10.3377020411835
5654,Brooks Brothers,L,91.1074224757531
5655,Lilli Ann,M,89.3343404700674
5656,Mohito,M,4.98542491392485
5657,Calvin Klein,One Size,70.7803335505446
5658,Dollie & Me,M,1.90848625959292
5659,Forever 21,M,38.5493108371968
5660,Real Gold,XXXL,45.5925441536086
5661,Guess,One Size,51.1524916669133
5662,Real Gold,L,76.5584917355136
5663,Real Gold,L,97.5971495511928
5664,Converse,XXXL,68.6179077269593
5665,Merc Clothing,XXS,17.2340573636974
5666,Mataano,M,31.1849837904726
5667,Ethika,One Size,81.7353290127289
5668,TNT,S,82.5143114400629
5669,Merc Clothing,M,21.1811303506517
5670,Mossimo,XXL,71.2988762223622
5671,Levis,One Size,51.5879688833784
5672,Lilli Ann,S,91.7858409484782
5673,Healthtex,XXXL,75.2656992563352
5674,Cherokee Inc.,One Size,11.8028470924137
5675,Cross Colours,M,69.0781339239693
5676,Acorn Stores,XXS,94.8939294618992
5677,Acorn Stores,XS,79.679147730432
5678,Dollie & Me,XS,81.9062823154527
5679,Nudie Jeans,XXL,82.3329724205346
5680,Mossimo,XXXL,93.0478509986065
5681,Real Gold,XXS,11.8471052869442
5682,TNT,XL,92.5805208867325
5683,Koton,S,32.4680177282859
5684,Countess Mara,XL,19.3592499528822
5685,Koton,XL,48.7691568889512
5686,TNT,M,26.1216007150345
5687,Ecko Unlimited,XXL,96.7065207761277
5688,Levis,XXXL,97.1443678136656
5689,Levis,XL,80.0830115485392
5690,Columbia Sportswear,XXS,28.5441661828869
5691,Dollie & Me,One Size,47.1278656540103
5692,Rip Curl,S,72.647322757471
5693,Baby Gap,XS,13.197411651815
5694,Calvin Klein,One Size,44.0206071711241
5695,Six Deuce,L,89.7552817653656
5696,Forever Lazy,M,20.4319398153722
5697,Angels Jeanswear,One Size,8.52591588326074
5698,JNCO,XXS,43.0991697279267
5699,SABA,L,24.3881920810734
5700,Six Deuce,One Size,92.5931999471938
5701,Guess,M,3.90493988380997
5702,H&M,XXL,89.2149835662986
5703,Koton,XXL,31.9390185204982
5704,Rip Curl,XS,94.3021974113314
5705,Tommy Hilfinger,XXS,70.0143340183489
5706,Real Gold,One Size,81.5845584466982
5707,Brooks Brothers,XXS,85.3026647834585
5708,Columbia Sportswear,XXS,25.6472224628773
5709,Brooks Brothers,M,62.2611370413849
5710,Koton,M,78.6238459421433
5711,Real Gold,XXL,31.0349558298639
5712,Merc Clothing,XS,89.8088969182265
5713,Converse,L,37.7228025480745
5714,Angels Jeanswear,L,32.928162343301
5715,Forever 21,S,85.6118886403795
5716,Columbia Sportswear,XL,28.1569509479017
5717,EMEL Fashion,XL,87.8884527538384
5718,Marchesa,XXXL,9.72569581900057
5719,Lilli Ann,XXS,74.4066470574619
5720,Ex-Boyfriend,XXL,78.5534938781306
5721,Guess,XXS,32.0062302812032
5722,Baby Gap,XS,23.1332263756232
5723,Converse,XXXL,74.7743336804092
5724,Koalapop,One Size,69.6648224800196
5725,Forever Lazy,One Size,49.1334092999498
5726,TNT,XXS,89.2862554771296
5727,Lee,XL,46.3246585649087
5728,Countess Mara,L,5.72571271505473
5729,H&M,M,48.8757125562409
5730,Nudie Jeans,M,47.0093705202496
5731,Koalapop,XXXL,89.2032112037778
5732,Ecko Unlimited,M,29.0759960217755
5733,Levis,XXS,81.7283285971397
5734,Nudie Jeans,XL,93.1199990693107
5735,DKNY,XXS,17.0415344285041
5736,Bujo,L,95.072616046794
5737,H&M,XXS,13.1287305872555
5738,Baby Gap,XXL,38.3183466141663
5739,Baby Gap,XS,70.855294603787
5740,Acorn Stores,XXXL,34.5244761577456
5741,Mohito,S,92.0912448182196
5742,Izod,M,43.9878831263575
5743,Mohito,S,72.2450825927058
5744,Acorn Stores,S,93.5195928847043
5745,Merc Clothing,XXL,54.9160876175929
5746,Rip Curl,One Size,38.5750100796926
5747,Baby Gap,XS,5.80343793044027
5748,Ecko Unlimited,XXS,1.44008404316385
5749,Baby Gap,XL,68.6695003819976
5750,Nice Collective,XXL,96.3423386385396
5751,Forever Lazy,One Size,76.3359306386374
5752,Izod,One Size,21.2554851296616
5753,Dollie & Me,One Size,7.28394374869947
5754,DKNY,S,33.1893761014516
5755,Tommy Hilfinger,S,39.5970746644759
5756,Real Gold,XL,4.26832720323854
5757,Mohito,M,55.4646810765679
5758,Avirex,M,54.9237801744248
5759,Lee,One Size,33.04721964246
5760,Levis,XXS,48.5589538065526
5761,Nudie Jeans,XXL,27.7654484513986
5762,Andrew Marc,XXXL,28.2641053950713
5763,Max Studio,XS,65.6228958063866
5764,Old Navy,S,7.95579152179686
5765,Acorn Stores,XS,97.7979525997294
5766,Forever Lazy,XXXL,51.2604784910849
5767,H&M,One Size,43.9524007830547
5768,Acorn Stores,M,79.9706806689364
5769,Cross Colours,XXL,31.4842837855612
5770,Loyandford,M,24.6271638137415
5771,Tommy Hilfinger,M,16.2408348495331
5772,Healthtex,L,44.4737912814476
5773,Guess,S,93.8921332726684
5774,Brooks Brothers,XXXL,96.5381465961869
5775,Real Gold,XXS,12.8886309936124
5776,Nudie Jeans,M,16.0148818087833
5777,Karen Kane,XXXL,74.6410721231443
5778,Bujo,XL,58.834105193072
5779,Real Gold,S,78.2966152817461
5780,Forever Lazy,M,63.7258192942132
5781,Baby Gap,L,81.7300501199113
5782,Mohito,L,90.1804394024333
5783,Cross Colours,XXXL,21.3634175934658
5784,DKNY,S,33.6778393111554
5785,Guess,One Size,53.9367996914949
5786,Countess Mara,XXL,40.5469390910803
5787,Merc Clothing,XXS,62.7026573460096
5788,Ex-Boyfriend,XXXL,94.9986816761078
5789,Loyandford,S,20.3347319729322
5790,Forever 21,S,66.7999693647958
5791,Six Deuce,XL,77.2959295046962
5792,Loyandford,M,68.9089035871014
5793,Andrew Marc,One Size,17.4421662830013
5794,C&A,XXXL,55.883364345824
5795,EMEL Fashion,M,93.2383595226511
5796,Real Gold,One Size,28.1845547604303
5797,JNCO,One Size,98.754832102803
5798,DKNY,L,17.6929697304466
5799,Old Navy,XXXL,16.5909358642953
5800,Andrew Marc,XXS,17.5592782262523
5801,Koalapop,XXXL,67.7864775200311
5802,Forever 21,XS,26.6644426801542
5803,JNCO,M,77.2400753075444
5804,Mataano,S,52.5649285845295
5805,Nudie Jeans,XL,47.1617319989771
5806,Calvin Klein,L,74.0229480480882
5807,Ecko Unlimited,XS,95.9999511884525
5808,Dollie & Me,L,84.4424910361145
5809,Izod,S,80.5500191913685
5810,Dollie & Me,XS,67.3139390369476
5811,Ecko Unlimited,M,91.8394597972927
5812,Koton,L,21.0477676936648
5813,Koton,XL,30.4319859209619
5814,Healthtex,XXS,33.4946437815645
5815,Nice Collective,XL,83.02838202055
5816,EMEL Fashion,M,13.863603600703
5817,Ethika,S,14.0990437744647
5818,TNT,L,4.79625392556016
5819,Marchesa,One Size,21.8942068167469
5820,Tommy Hilfinger,L,79.0198068791161
5821,Real Gold,L,78.9404795481546
5822,Hamilton Shirts,S,80.08942674058
5823,Brooks Brothers,M,58.8712154081423
5824,H&M,XL,76.6894900932393
5825,Koton,XXS,38.8772884895454
5826,Merc Clothing,XXS,43.2320921859853
5827,Cherokee Inc.,XS,51.4757850535567
5828,Merc Clothing,S,48.052074173024
5829,Lee,XXL,75.6266573288602
5830,Old Navy,One Size,19.0345906918098
5831,Dollie & Me,XXS,5.2958991785049
5832,Levis,One Size,14.2666473920767
5833,Levis,XS,68.9510481189708
5834,Dollie & Me,L,23.1635456826368
5835,Mataano,XL,38.1681061681211
5836,Marchesa,M,29.6169081682418
5837,JNCO,XS,2.83406777299664
5838,Ex-Boyfriend,One Size,22.0216773846288
5839,Cross Colours,S,34.7346595631608
5840,Bujo,One Size,83.3965681215732
5841,Loyandford,M,9.27904009319797
5842,Avirex,XS,51.922951096633
5843,Forever Lazy,XL,14.9130421028999
5844,Mossimo,XXS,13.2023988986399
5845,Six Deuce,S,46.8645811480771
5846,DKNY,M,37.2457203209613
5847,Max Studio,XL,9.18825986058836
5848,Forever Lazy,XS,10.3482500837875
5849,C&A,L,80.6603334255798
5850,Lilli Ann,XXS,85.2982770336318
5851,Tommy Hilfinger,XXS,25.2990742690391
5852,Tommy Hilfinger,M,22.8403761106731
5853,Calvin Klein,One Size,96.6364041523246
5854,Hamilton Shirts,L,25.0542488289318
5855,Cross Colours,XXL,96.0853261803674
5856,Ethika,M,34.0871423893083
5857,Mataano,XXL,19.8244453225399
5858,Koton,XS,94.7509584383811
5859,Cherokee Inc.,One Size,84.0486806556809
5860,Brooks Brothers,XXS,24.9977636458342
5861,Ethika,M,95.4428068336299
5862,Dollie & Me,XS,67.7486705676413
5863,C&A,XXXL,77.4041341349502
5864,Andrew Marc,XXL,84.6836515286396
5865,Avirex,One Size,79.2079107105769
5866,Acorn Stores,S,62.7551164891362
5867,Rip Curl,M,8.50967692793798
5868,Guess,One Size,98.7999992080964
5869,Forever Lazy,L,63.2030973589062
5870,Loyandford,L,55.0300994264102
5871,Acorn Stores,S,10.4656088130854
5872,Hamilton Shirts,XS,71.7803860776035
5873,Max Studio,One Size,29.8996080490293
5874,Real Gold,XXS,87.0598198017384
5875,Healthtex,One Size,26.3040454100371
5876,Levis,One Size,62.5286172765906
5877,Avirex,L,80.0557515565566
5878,DKNY,XL,32.8626257902303
5879,Forever Lazy,XXXL,9.67008166884542
5880,Nudie Jeans,One Size,8.63024084392481
5881,Forever 21,M,20.9528107903678
5882,Marchesa,XXS,53.5604751070777
5883,Izod,XL,57.1489342833631
5884,Healthtex,M,63.9547338159544
5885,Mossimo,XL,70.6941811366445
5886,Avirex,XL,63.6686096511169
5887,Lee,S,30.494145016416
5888,Ecko Unlimited,One Size,75.4665124735173
5889,Guess,XL,79.093375048178
5890,Nice Collective,XXXL,61.6631845611442
5891,Ethika,M,95.5707977277091
5892,Bujo,One Size,23.3426305974567
5893,Guess,One Size,84.7324499919696
5894,Ethika,S,87.8445652769155
5895,Hamilton Shirts,XS,11.4842902456803
5896,Merc Clothing,XXS,61.8794782799107
5897,Mossimo,One Size,2.00807131501291
5898,Ethika,XS,97.1403298844305
5899,Ecko Unlimited,XXS,24.4989018624178
5900,Baby Gap,XXS,60.6727271111089
5901,Koton,L,36.8138681826246
5902,Mohito,XXS,2.75615696923628
5903,Avirex,L,43.4436643153632
5904,Cherokee Inc.,One Size,86.418527199616
5905,Healthtex,XXS,75.9533037319562
5906,Countess Mara,One Size,87.5850405821507
5907,DKNY,XXXL,77.4047019315905
5908,DKNY,S,15.5966354955903
5909,Columbia Sportswear,S,28.8370324176909
5910,Hamilton Shirts,XXL,51.7823296807624
5911,Izod,M,26.5043397464344
5912,Acorn Stores,XS,57.8159309173077
5913,Countess Mara,XXL,85.6168271031309
5914,Max Studio,XL,51.9840792808608
5915,Bujo,XXXL,66.6452859489458
5916,Lilli Ann,XL,61.3591720756885
5917,Mossimo,XXL,51.1339473450249
5918,Lee,XXS,73.8352362559341
5919,Cherokee Inc.,L,85.906047197015
5920,Ecko Unlimited,S,47.6076944263688
5921,DKNY,L,23.321301325374
5922,Dollie & Me,XS,29.2753333138653
5923,Columbia Sportswear,M,75.9001252585557
5924,Guess,XXL,53.4832667668738
5925,H&M,L,69.27907249717
5926,Andrew Marc,S,95.1443048064338
5927,Bujo,XXS,6.32940453632241
5928,Merc Clothing,XL,3.69319987515602
5929,Max Studio,XXS,50.2775914227951
5930,Levis,M,83.2799602287263
5931,EMEL Fashion,M,21.5515435405781
5932,Real Gold,XXL,69.6880804503747
5933,Koalapop,S,26.0497828191378
5934,Baby Gap,One Size,58.7039297100641
5935,Tommy Hilfinger,XXS,24.4912377234973
5936,Old Navy,L,48.3178397707259
5937,Real Gold,XXS,59.0767269139535
5938,Loyandford,M,10.3483818575499
5939,Bujo,S,72.7774394502758
5940,Calvin Klein,S,86.2352822731413
5941,SABA,S,88.4172263254492
5942,Mohito,L,1.11549218656285
5943,Old Navy,XXL,27.2992819423318
5944,Brooks Brothers,S,79.583312457699
5945,Six Deuce,L,28.1971148942584
5946,Lilli Ann,XL,32.180730932942
5947,Real Gold,L,97.2683649660407
5948,Ethika,XXL,47.5877341230343
5949,Koton,XXS,16.1081318161954
5950,Bujo,XXS,96.2883666848244
5951,Bujo,XS,60.5722465592307
5952,Converse,XXL,30.7186222033196
5953,TNT,One Size,2.33417284876768
5954,Guess,XXXL,97.7037162402196
5955,Brooks Brothers,XXXL,14.4240007127747
5956,Converse,XXXL,65.6626360638359
5957,SABA,XXXL,9.04139095546742
5958,Rip Curl,XXXL,51.6935169439267
5959,Marchesa,L,14.7699380413489
5960,Tommy Hilfinger,XXXL,20.474495742691
5961,TNT,M,65.3059709725464
5962,Merc Clothing,One Size,45.5285126192162
5963,Andrew Marc,XS,6.36288779338956
5964,Columbia Sportswear,XS,29.3210026204218
5965,Mossimo,L,25.2958886950723
5966,Karen Kane,M,53.9126820135455
5967,Healthtex,M,42.1367073055062
5968,EMEL Fashion,One Size,68.3050687100296
5969,Forever 21,XXXL,80.7309546874515
5970,Izod,S,86.1800730354991
5971,Calvin Klein,XL,2.72492674818492
5972,Healthtex,One Size,76.3622078301209
5973,Karen Kane,XXL,94.0761612775159
5974,Mataano,L,76.3600194046088
5975,C&A,XXXL,66.4677441876697
5976,C&A,M,97.8045561289436
5977,Six Deuce,XXXL,84.2561375551187
5978,Avirex,XL,24.466785999698
5979,Bujo,XXS,7.14604934172055
5980,Calvin Klein,XXL,27.4908673202111
5981,EMEL Fashion,XXS,43.7294855042032
5982,Real Gold,XL,80.6105240716648
5983,Marchesa,XS,1.33697222188905
5984,Baby Gap,S,45.911702856846
5985,Cherokee Inc.,One Size,94.8853238247732
5986,Nudie Jeans,XS,61.1413639728638
5987,Cherokee Inc.,XS,1.42506743568232
5988,JNCO,XL,13.9214312620095
5989,Old Navy,One Size,90.6676532624604
5990,Ex-Boyfriend,M,53.1660592538147
5991,Ecko Unlimited,M,35.3004847733772
5992,Cherokee Inc.,L,77.6681540900227
5993,TNT,One Size,56.0219922522185
5994,Lee,S,19.0411510421155
5995,Ethika,M,16.7831311345953
5996,TNT,S,76.2828294189101
5997,SABA,XXS,85.51045514341
5998,Mataano,XXL,3.32319985345155
5999,Hamilton Shirts,XXL,93.056920732398
6000,DKNY,M,57.6743668428037
6001,Karen Kane,S,80.6838745608385
6002,Brooks Brothers,XXS,7.08321585137547
6003,Converse,XXL,23.5926781592857
6004,Acorn Stores,XXXL,56.5579188119424
6005,Old Navy,XXS,96.4824837108527
6006,Andrew Marc,M,18.8250531120342
6007,Guess,M,34.0748724406934
6008,Ethika,One Size,87.1262916704297
6009,Karen Kane,XS,8.26763512253186
6010,Cherokee Inc.,XXS,23.2233514698331
6011,Tommy Hilfinger,XXL,52.6178238422693
6012,Cherokee Inc.,S,22.9226427091857
6013,Calvin Klein,S,58.0885762195515
6014,SABA,XXS,63.4328370091658
6015,DKNY,L,55.8072125785086
6016,Avirex,L,63.8458190848333
6017,Converse,XXS,87.6223320661217
6018,Hamilton Shirts,M,97.3768377715614
6019,JNCO,XXXL,46.2542216108433
6020,Avirex,XL,26.6930696133958
6021,Andrew Marc,S,84.0621569026551
6022,EMEL Fashion,XXL,78.6147875737468
6023,Lee,XL,11.5872519289084
6024,Dollie & Me,S,46.0289152669855
6025,DKNY,XXXL,62.4615585531395
6026,EMEL Fashion,XL,25.9278058879673
6027,Angels Jeanswear,One Size,25.5849794240598
6028,Healthtex,S,68.598041559848
6029,C&A,XXL,77.3342046795106
6030,Guess,XL,30.1974630394007
6031,Max Studio,M,77.027250465484
6032,Rip Curl,S,83.4160451830439
6033,Nudie Jeans,S,11.0596828633266
6034,Columbia Sportswear,XXL,14.423547217354
6035,Countess Mara,L,65.3329853729033
6036,EMEL Fashion,One Size,97.4572455032995
6037,Ecko Unlimited,XS,85.6684868958166
6038,Healthtex,One Size,88.570503809755
6039,Levis,S,15.2880816563443
6040,Mossimo,One Size,73.0030993227861
6041,Loyandford,XXL,30.1943872227307
6042,Real Gold,XL,66.9216804233946
6043,C&A,S,16.2099181526387
6044,Marchesa,L,65.1090939590284
6045,Nudie Jeans,M,7.673778041114
6046,Dollie & Me,One Size,77.1528455438804
6047,EMEL Fashion,XS,67.5032085801955
6048,H&M,XXL,60.953085337278
6049,Rip Curl,XL,95.7117239514886
6050,Marchesa,XXL,18.3253297397519
6051,Lee,L,93.2787414734618
6052,Nice Collective,XXXL,65.416311778322
6053,Six Deuce,XXS,1.49414098472062
6054,DKNY,XXS,47.19347382439
6055,Brooks Brothers,One Size,64.7363311162853
6056,Ecko Unlimited,One Size,27.8729718461973
6057,Avirex,One Size,3.25353495741893
6058,Tommy Hilfinger,L,21.4933870427745
6059,DKNY,XXXL,82.5907133899586
6060,Calvin Klein,XS,18.8588530602208
6061,Ex-Boyfriend,M,72.6120273934733
6062,Lee,One Size,79.1131634112043
6063,Rip Curl,XXXL,65.7578603824404
6064,Guess,XS,37.6844230041301
6065,Hamilton Shirts,XXS,52.7654529608625
6066,H&M,S,41.8353744045996
6067,JNCO,XS,35.404617463427
6068,Lilli Ann,XXL,95.5583312169455
6069,Nice Collective,XXL,84.6937437396002
6070,Koalapop,XL,3.64406017523448
6071,Angels Jeanswear,L,7.23233834618346
6072,Nudie Jeans,XS,35.6955084757393
6073,Loyandford,One Size,90.1607522243451
6074,Nice Collective,S,20.4761769638752
6075,Lee,L,77.333129850837
6076,Avirex,S,86.3095059680331
6077,Mossimo,XXS,78.3450266506267
6078,Forever Lazy,XXXL,25.0154910632481
6079,Brooks Brothers,XXL,36.7417914377254
6080,SABA,One Size,54.3880579380263
6081,DKNY,XL,3.09833115157594
6082,Nice Collective,XXL,58.5514178329853
6083,Forever Lazy,S,83.5442320967765
6084,Ex-Boyfriend,XXXL,87.0057685175006
6085,Brooks Brothers,XXXL,42.1884881938754
6086,H&M,XXS,11.6971072073547
6087,Ex-Boyfriend,L,12.0950586549449
6088,Brooks Brothers,XS,14.6656386180155
6089,Mohito,S,18.1016691136647
6090,Loyandford,XXXL,35.0076226778364
6091,Forever 21,M,74.2107400084896
6092,JNCO,XXXL,14.3494721699271
6093,Converse,S,69.5846625261869
6094,Avirex,S,72.1457337262787
6095,EMEL Fashion,M,21.0592004959747
6096,Baby Gap,XS,49.1293944460942
6097,Lilli Ann,One Size,20.4918263431135
6098,Forever 21,XXL,63.2695038068432
6099,Angels Jeanswear,S,67.4150351343746
6100,Lilli Ann,L,85.189175813547
6101,Six Deuce,XXXL,10.6979532720046
6102,Six Deuce,XS,89.9803561326025
6103,H&M,XXS,54.0350861586794
6104,Cherokee Inc.,M,32.0244562183621
6105,Avirex,XL,95.6492936711988
6106,Forever 21,XL,82.2103305241141
6107,Karen Kane,S,18.3414515249159
6108,Baby Gap,M,88.6574101348675
6109,Old Navy,XXS,29.9162794160267
6110,Levis,XXL,37.6914423451253
6111,Real Gold,M,82.4868932447801
6112,Calvin Klein,XL,69.1184210139878
6113,Izod,XL,66.6302778947308
6114,Columbia Sportswear,One Size,68.1243438851667
6115,Columbia Sportswear,L,97.3323637714295
6116,Loyandford,XL,29.3384480771322
6117,DKNY,L,56.553958335218
